549,531,Audino,Hearing,Normal,None,1.1,31,Healer,Regenerator,First,1,None,None,None,None,2,4,2,4,3,6,2,4,3,6,7,Beginner,Original,1,Audino,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,532,Timburr,Muscular,Fighting,None,0.6,12.5,Guts,Sheer Force,First,1,None,None,None,None,3,6,1,3,2,4,1,2,1,3,6,Beginner,Original,1,Timburr,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,533,Gurdurr,Muscular,Fighting,None,1.2,40,Guts,Sheer Force,First,1,None,None,None,None,4,8,1,3,3,6,1,3,2,4,6,Beginner,Original,1,Gurdurr,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,534,Conkeldurr,Muscular,Fighting,None,1.4,87,Guts,Sheer Force,First,1,None,None,None,None,4,9,1,3,3,6,2,4,2,4,7,Beginner,Original,1,Conkeldurr,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,535,Tympole,Tadpole,Water,None,0.5,4.5,Swift Swim,Hydration,First,1,None,None,None,None,2,4,2,5,1,3,2,4,1,3,4,Beginner,Original,1,Tympole,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,536,Palpitoad,Vibration,Water,Ground,0.8,17,Swift Swim,Hydration,First,1,None,None,None,None,2,5,2,5,2,4,2,5,2,4,6,Beginner,Original,1,Palpitoad,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,537,Seismitoad,Vibration,Water,Ground,1.5,62,Swift Swim,Poison Touch,First,1,None,None,None,None,3,6,2,5,2,5,3,6,2,5,7,Beginner,Original,1,Seismitoad,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,538,Throh,Judo,Fighting,None,1.3,55.5,Guts,Inner Focus,First,1,None,None,None,None,3,7,1,3,3,6,1,2,3,6,9,Beginner,Original,1,Throh,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,539,Sawk,Karate,Fighting,None,1.4,51,Sturdy,Inner Focus,First,1,None,None,None,None,4,9,3,6,2,5,1,2,2,5,5,Beginner,Original,1,Sawk,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,540,Sewaddle,Sewing,Bug,Grass,0.3,2.5,Swarm,Chlorophyll,First,1,None,None,None,None,2,4,1,3,2,5,1,3,2,5,3,Beginner,Original,1,Sewaddle,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,541,Swadloon,Leaf-Wrapped,Bug,Grass,0.5,7.3,Leaf Guard,Chlorophyll,First,1,None,None,None,None,2,5,1,3,3,7,2,4,3,6,4,Beginner,Original,1,Swadloon,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,542,Leavanny,Nurturing,Bug,Grass,1.2,20.5,Swarm,Chlorophyll,First,1,None,None,None,None,3,7,3,6,2,5,2,5,2,5,5,Beginner,Original,1,Leavanny,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,543,Venipede,Centipede,Bug,Poison,0.4,5.3,Poison Point,Swarm,First,1,None,None,None,None,2,4,2,5,2,5,1,3,1,3,3,Beginner,Original,1,Venipede,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,544,Whirlipede,Curlipede,Bug,Poison,1.2,58.5,Poison Point,Swarm,First,1,None,None,None,None,2,4,2,4,4,8,1,3,3,6,3,Beginner,Original,1,Whirlipede,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,545,Scolipede,Megapede,Bug,Poison,2.5,200.5,Poison Point,Swarm,First,1,None,None,None,None,3,7,4,8,3,6,2,4,2,5,4,Beginner,Original,1,Scolipede,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,546,Cottonee,Cotton Puff,Grass,Fairy,0.3,0.6,Prankster,Infiltrator,First,1,None,None,None,None,1,2,3,6,2,5,1,3,2,4,3,Beginner,Original,1,Cottonee,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,547,Whimsicott,Windveiled,Grass,Fairy,0.7,6.6,Prankster,Infiltrator,First,1,None,None,None,None,2,5,4,8,3,6,3,6,2,5,4,Beginner,Original,1,Whimsicott,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,548,Petilil,Bulb,Grass,None,0.5,6.6,Chlorophyll,Own Tempo,First,1,None,None,None,None,1,3,1,3,2,4,3,6,2,4,4,Beginner,Original,1,Petilil,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,549,Lilligant,Flowering,Grass,None,1.1,16.3,Chlorophyll,Own Tempo,First,1,None,None,None,None,2,4,3,6,2,5,4,8,2,5,5,Beginner,Original,1,Lilligant,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,550,Basculin,Hostile,Water,None,1,18,Reckless,Rock Head,First,1,None,None,None,None,3,7,3,7,2,5,3,6,2,4,5,Beginner,Original,1,Basculin,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,551,Sandile,Desert Croc,Ground,Dark,0.7,15.2,Intimidate,Moxie,First,1,None,None,None,None,3,6,2,5,1,3,1,3,1,3,4,Beginner,Original,1,Sandile,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,552,Krokorok,Desert Croc,Ground,Dark,1,33.4,Intimidate,Moxie,First,1,None,None,None,None,3,6,3,6,1,3,1,3,1,3,5,Beginner,Original,1,Krokorok,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,553,Krookodile,Intimidation,Ground,Dark,1.5,96.3,Intimidate,Moxie,First,1,None,None,None,None,4,8,3,6,2,5,2,4,2,5,6,Beginner,Original,1,Krookodile,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,554,Darumaka,Zen Charm,Fire,None,0.6,37.5,Hustle,Inner Focus,First,1,None,None,None,None,3,7,2,4,1,3,1,2,1,3,5,Beginner,Original,1,Darumaka,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,555,Darmanitan,Blazing,Fire,Fire,1.3,92.9,Sheer Force,Zen Mode,First,1,None,None,None,None,1,2,2,4,3,7,4,9,3,7,7,Beginner,Original,1,Darmanitan,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,556,Maractus,Cactus,Grass,None,1,28,Water Absorb,Chlorophyll,First,1,None,None,None,None,3,6,2,4,2,5,4,8,2,5,5,Beginner,Original,1,Maractus,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,557,Dwebble,Rock Inn,Bug,Rock,0.3,14.5,Sturdy,Shell Armor,First,1,None,None,None,None,2,5,2,4,3,7,1,3,1,3,4,Beginner,Original,1,Dwebble,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,558,Crustle,Stone Home,Bug,Rock,1.4,200,Sturdy,Shell Armor,First,1,None,None,None,None,4,8,1,3,4,9,2,5,2,5,5,Beginner,Original,1,Crustle,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,559,Scraggy,Shedding,Dark,Fighting,0.6,11.8,Shed Skin,Moxie,First,1,None,None,None,None,3,6,2,4,2,5,1,3,2,5,4,Beginner,Original,1,Scraggy,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,560,Scrafty,Hoodlum,Dark,Fighting,1.1,30,Shed Skin,Moxie,First,1,None,None,None,None,3,6,2,4,4,8,1,3,4,8,5,Beginner,Original,1,Scrafty,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,561,Sigilyph,Avianoid,Psychic,Flying,1.4,14,Wonder Skin,Magic Guard,First,1,None,None,None,None,2,4,3,7,3,6,3,7,3,6,5,Beginner,Original,1,Sigilyph,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,562,Yamask,Spirit,Ghost,None,0.5,1.5,Mummy,-,First,1,None,None,None,None,1,2,1,2,3,7,2,4,2,5,3,Beginner,Original,1,Yamask,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,563,Cofagrigus,Coffin,Ghost,None,1.7,76.5,Mummy,-,First,1,None,None,None,None,2,4,1,2,5,10,3,7,4,8,4,Beginner,Original,1,Cofagrigus,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,564,Tirtouga,Prototurtle,Water,Rock,0.7,16.5,Solid Rock,Sturdy,First,1,None,None,None,None,3,6,1,2,4,8,2,4,1,3,4,Beginner,Original,1,Tirtouga,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,565,Carracosta,Prototurtle,Water,Rock,1.2,81,Solid Rock,Sturdy,First,1,None,None,None,None,4,8,1,2,5,10,3,6,2,5,5,Beginner,Original,1,Carracosta,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,566,Archen,First Bird,Rock,Flying,0.5,9.5,Defeatist,-,First,1,None,None,None,None,4,8,2,5,1,3,2,5,1,3,4,Beginner,Original,1,Archen,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,567,Archeops,First Bird,Rock,Flying,1.4,32,Defeatist,-,First,1,None,None,None,None,4,9,3,7,2,4,3,7,2,4,5,Beginner,Original,1,Archeops,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,568,Trubbish,Trash Bag,Poison,None,0.6,31,Stench,Sticky Hold,First,1,None,None,None,None,2,4,2,5,2,5,1,3,2,5,4,Beginner,Original,1,Trubbish,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,569,Garbodor,Trash Heap,Poison,None,1.9,107.3,Stench,Weak Armor,First,1,None,None,None,None,3,7,2,5,3,6,2,4,3,6,6,Beginner,Original,1,Garbodor,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,570,Zorua,Tricky Fox,Dark,None,0.7,12.5,Illusion,-,First,1,None,None,None,None,2,5,2,5,1,3,3,6,1,3,3,Beginner,Original,1,Zorua,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,571,Zoroark,Illusion Fox,Dark,None,1.6,81.1,Illusion,-,First,1,None,None,None,None,3,7,3,7,2,4,4,8,2,4,4,Beginner,Original,1,Zoroark,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,572,Minccino,Chinchilla,Normal,None,0.4,5.8,Cute Charm,Technician,First,1,None,None,None,None,2,4,3,6,1,3,1,3,1,3,4,Beginner,Original,1,Minccino,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,573,Cinccino,Scarf,Normal,None,0.5,7.5,Cute Charm,Technician,First,1,None,None,None,None,3,7,4,8,2,4,2,5,2,4,5,Beginner,Original,1,Cinccino,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,574,Gothita,Fixation,Psychic,None,0.4,5.8,Frisk,Competitive,First,1,None,None,None,None,1,3,2,4,2,4,2,5,2,5,4,Beginner,Original,1,Gothita,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,575,Gothorita,Manipulate,Psychic,None,0.7,18,Frisk,Competitive,First,1,None,None,None,None,1,3,2,4,2,5,3,6,3,7,5,Beginner,Original,1,Gothorita,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,576,Gothitelle,Astral Body,Psychic,None,1.5,44,Frisk,Competitive,First,1,None,None,None,None,2,4,2,5,3,7,3,7,4,8,5,Beginner,Original,1,Gothitelle,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,577,Solosis,Cell,Psychic,None,0.3,1,Overcoat,Magic Guard,First,1,None,None,None,None,1,3,1,2,1,3,4,9,2,4,4,Beginner,Original,1,Solosis,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,578,Duosion,Mitosis,Psychic,None,0.6,8,Overcoat,Magic Guard,First,1,None,None,None,None,1,3,1,2,2,4,5,10,2,5,5,Beginner,Original,1,Duosion,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,579,Reuniclus,Multiplying,Psychic,None,1,20.1,Overcoat,Magic Guard,First,1,None,None,None,None,2,5,1,2,2,5,4,9,3,6,8,Beginner,Original,1,Reuniclus,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,580,Ducklett,Water Bird,Water,Flying,0.5,5.5,Keen Eye,Big Pecks,First,1,None,None,None,None,1,3,2,4,2,4,1,3,2,4,5,Beginner,Original,1,Ducklett,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,581,Swanna,White Bird,Water,Flying,1.3,24.2,Keen Eye,Big Pecks,First,1,None,None,None,None,3,6,3,7,2,5,3,6,2,5,5,Beginner,Original,1,Swanna,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,582,Vanillite,Fresh Snow,Ice,None,0.4,5.7,Ice Body,Snow Cloak,First,1,None,None,None,None,2,4,1,3,2,4,2,5,2,5,3,Beginner,Original,1,Vanillite,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,583,Vanillish,Icy Snow,Ice,None,1.1,41,Ice Body,Snow Cloak,First,1,None,None,None,None,2,5,2,5,2,5,3,6,3,6,4,Beginner,Original,1,Vanillish,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,584,Vanilluxe,Snowstorm,Ice,None,1.3,57.5,Ice Body,Snow Warning,First,1,None,None,None,None,3,6,2,5,3,6,3,7,3,6,5,Beginner,Original,1,Vanilluxe,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,585,Deerling,Season,Normal,Grass,0.6,19.5,Chlorophyll,Sap Sipper,First,1,None,None,None,None,2,5,3,6,2,4,1,3,2,4,5,Beginner,Original,1,Deerling,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,586,Sawsbuck,Season,Normal,Grass,1.9,92.5,Chlorophyll,Sap Sipper,First,1,None,None,None,None,3,7,3,7,2,5,2,4,2,5,6,Beginner,Original,1,Sawsbuck,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,587,Emolga,Sky Squirrel,Electric,Flying,0.4,5,Static,Motor Drive,First,1,None,None,None,None,2,5,3,7,2,4,2,5,2,4,4,Beginner,Original,1,Emolga,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,588,Karrablast,Clamping,Bug,None,0.5,5.9,Swarm,Shed Skin,First,1,None,None,None,None,3,6,2,5,1,3,1,3,1,3,4,Beginner,Original,1,Karrablast,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,589,Escavalier,Cavalry,Bug,Steel,1,33,Swarm,Shell Armor,First,1,None,None,None,None,5,10,1,2,4,8,2,4,4,8,5,Beginner,Original,1,Escavalier,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,590,Foongus,Mushroom,Grass,Poison,0.2,1,Effect Spore,Regenerator,First,1,None,None,None,None,2,5,1,2,2,4,2,5,2,5,6,Beginner,Original,1,Foongus,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,591,Amoonguss,Mushroom,Grass,Poison,0.6,10.5,Effect Spore,Regenerator,First,1,None,None,None,None,3,6,1,2,2,5,3,6,3,6,8,Beginner,Original,1,Amoonguss,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,592,Frillish,Floating,Water,Ghost,1.2,33,Water Absorb,Cursed Body,First,1,None,None,None,None,1,3,1,3,2,4,2,5,3,7,4,Beginner,Original,1,Frillish,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,593,Jellicent,Floating,Water,Ghost,2.2,135,Water Absorb,Cursed Body,First,1,None,None,None,None,2,4,2,4,2,5,3,6,4,8,7,Beginner,Original,1,Jellicent,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,594,Alomomola,Caring,Water,None,1.2,31.6,Healer,Hydration,First,1,None,None,None,None,2,5,2,5,3,6,1,3,1,3,12,Beginner,Original,1,Alomomola,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,595,Joltik,Attaching,Bug,Electric,0.1,0.6,Compoundeyes,Unnerve,First,1,None,None,None,None,2,4,2,5,2,4,2,4,2,4,4,Beginner,Original,1,Joltik,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,596,Galvantula,EleSpider,Bug,Electric,0.8,14.3,Compoundeyes,Unnerve,First,1,None,None,None,None,3,6,4,8,2,4,3,7,2,4,5,Beginner,Original,1,Galvantula,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,597,Ferroseed,Thorn Seed,Grass,Steel,0.6,18.8,Iron Barbs,-,First,1,None,None,None,None,2,4,1,2,3,7,1,2,3,7,3,Beginner,Original,1,Ferroseed,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,598,Ferrothorn,Thorn Pod,Grass,Steel,1,110,Iron Barbs,Anticipation,First,1,None,None,None,None,3,7,1,2,4,9,2,4,4,8,5,Beginner,Original,1,Ferrothorn,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,599,Klink,Gear,Steel,None,0.3,21,Plus,Minus,First,1,None,None,None,None,2,4,1,2,2,5,1,3,2,5,3,Beginner,Original,1,Klink,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,600,Klang,Gear,Steel,None,0.6,51,Plus,Minus,First,1,None,None,None,None,3,6,2,4,3,7,2,5,3,6,4,Beginner,Original,1,Klang,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,601,Klinklang,Gear,Steel,None,0.6,81,Plus,Minus,First,1,None,None,None,None,3,7,3,6,4,8,2,5,3,6,4,Beginner,Original,1,Klinklang,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,602,Tynamo,EleFish,Electric,None,0.2,0.3,Levitate,-,First,1,None,None,None,None,2,5,2,5,1,3,2,4,1,3,3,Beginner,Original,1,Tynamo,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,603,Eelektrik,EleFish,Electric,None,1.2,22,Levitate,-,First,1,None,None,None,None,3,6,1,3,2,5,2,5,2,5,5,Beginner,Original,1,Eelektrik,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,604,Eelektross,EleFish,Electric,None,2.1,80.5,Levitate,-,First,1,None,None,None,None,4,8,1,3,2,5,3,7,2,5,6,Beginner,Original,1,Eelektross,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,605,Elgyem,Cerebral,Psychic,None,0.5,9,Telepathy,Synchronize,First,1,None,None,None,None,2,4,1,2,2,4,3,7,2,4,4,Beginner,Original,1,Elgyem,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,606,Beheeyem,Cerebral,Psychic,None,1,34.5,Telepathy,Synchronize,First,1,None,None,None,None,2,5,1,3,2,5,4,9,3,7,5,Beginner,Original,1,Beheeyem,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,607,Litwick,Candle,Ghost,Fire,0.3,3.1,Flash Fire,Flame Body,First,1,None,None,None,None,1,3,1,2,2,5,2,5,2,5,4,Beginner,Original,1,Litwick,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,608,Lampent,Lamp,Ghost,Fire,0.6,13,Flash Fire,Flame Body,First,1,None,None,None,None,1,3,2,4,2,5,3,7,2,5,5,Beginner,Original,1,Lampent,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,609,Chandelure,Luring,Ghost,Fire,1,34.3,Flash Fire,Flame Body,First,1,None,None,None,None,2,4,2,5,3,6,5,10,3,6,4,Beginner,Original,1,Chandelure,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,610,Axew,Tusk,Dragon,None,0.6,18,Rivalry,Mold Breaker,First,1,None,None,None,None,3,7,2,4,2,5,1,2,1,3,4,Beginner,Original,1,Axew,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,611,Fraxure,Axe Jaw,Dragon,None,1,36,Rivalry,Mold Breaker,First,1,None,None,None,None,4,8,2,5,2,5,1,3,2,4,5,Beginner,Original,1,Fraxure,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,612,Haxorus,Axe Jaw,Dragon,None,1.8,105.5,Rivalry,Mold Breaker,First,1,None,None,None,None,5,10,3,6,3,6,2,4,2,5,5,Beginner,Original,1,Haxorus,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,613,Cubchoo,Chill,Ice,None,0.5,8.5,Snow Cloak,Slush Rush,First,1,None,None,None,None,2,5,1,3,1,3,2,5,1,3,4,Beginner,Original,1,Cubchoo,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,614,Beartic,Freezing,Ice,None,2.6,260,Snow Cloak,Slush Rush,First,1,None,None,None,None,4,9,1,3,2,5,2,5,2,5,6,Beginner,Original,1,Beartic,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,615,Cryogonal,Crystallizing,Ice,None,1.1,148,Levitate,-,First,1,None,None,None,None,1,3,3,7,1,3,3,6,4,9,5,Beginner,Original,1,Cryogonal,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,616,Shelmet,Snail,Bug,None,0.4,7.7,Hydration,Shell Armor,First,1,None,None,None,None,1,3,1,2,3,7,1,3,2,5,4,Beginner,Original,1,Shelmet,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,617,Accelgor,Shell Out,Bug,None,0.8,25.3,Hydration,Sticky Hold,First,1,None,None,None,None,2,5,5,10,1,3,3,7,2,4,6,Beginner,Original,1,Accelgor,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,618,Stunfisk,Trap,Ground,Electric,0.7,11,Static,Limber,First,1,None,None,None,None,2,5,1,2,3,6,3,6,3,7,8,Beginner,Original,1,Stunfisk,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,619,Mienfoo,Martial Arts,Fighting,None,0.9,20,Inner Focus,Regenerator,First,1,None,None,None,None,3,7,2,5,2,4,2,4,2,4,3,Beginner,Original,1,Mienfoo,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,620,Mienshao,Martial Arts,Fighting,None,1.4,35.5,Inner Focus,Regenerator,First,1,None,None,None,None,4,8,3,7,2,4,3,6,2,4,4,Beginner,Original,1,Mienshao,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,621,Druddigon,Cave,Dragon,None,1.6,139,Rough Skin,Sheer Force,First,1,None,None,None,None,4,9,1,3,3,6,2,4,3,6,6,Beginner,Original,1,Druddigon,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,622,Golett,Automaton,Ground,Ghost,1,92,Iron Fist,Klutz,First,1,None,None,None,None,3,6,1,3,2,4,1,3,2,4,5,Beginner,Original,1,Golett,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,623,Golurk,Automaton,Ground,Ghost,2.8,330,Iron Fist,Klutz,First,1,None,None,None,None,4,9,2,4,3,6,2,4,3,6,6,Beginner,Original,1,Golurk,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
